site_id,m_host,prefixes,post response
1692017434926017796,BNAFNP01,['10.124.204.0/22'],
1692022874512006196,BMGFIP01,['10.133.108.0/22'],
1692028424195023396,BMICYP01,['10.128.172.0/22'],
1692018100815022196,BNAGNP01,['10.33.252.0/22'],
1692029145274011896,BHMFOP01,['10.122.228.0/22'],
1692016756749014696,BNAFCP01,['10.124.216.0/22'],
1692023388854002296,BMGTSP01,['10.132.44.0/22'],
1692022590944011396,BNAFMP01,['10.126.76.0/22'],
1692017168036021696,BNAFVP01,['10.126.244.0/22'],
1692338080593016696,SELJWP01,['10.160.100.0/22'],
1692353300066022396,GOPCYP01,['10.179.104.0/22'],
1692374877280007996,BOSADP01,['10.99.172.0/22'],
1692374590414001596,BOSACP01,['10.110.144.0/22'],
1692373117778011396,BNAWEP01,['10.113.132.0/22'],
1692373803650000796,BOSABP01,['10.16.184.0/22'],
1692374245755012796,BNAWHP01,['10.33.20.0/22'],
1692389563618005696,BOSCMP01,['10.100.248.0/22'],
1692710322689021296,BOSCWP01,['10.105.12.0/22'],
1692389041202012896,BOSAWP01,['10.96.76.0/22'],
1692718418515018796,BOSARP01,['10.111.96.0/22'],
1692388651490009496,BOSBLP01,['10.105.20.0/22'],
1692388392651012096,BOSBCP01,['10.97.60.0/22'],
1692382512244009096,BOSBWP01,['10.106.48.0/22'],
1692375054066005296,BOIRDP01,['10.142.100.0/22'],
1692389790434017296,BOSCDP01,['10.16.200.0/22'],
1692383128582000996,BOSNFP01,['10.99.224.0/22'],
1692379225160014096,BOSDNP01,['10.99.200.0/22'],
1692597836551006896,BOSMBP01,['10.106.32.0/22'],
1692799051789020996,PWMSOP01,['10.27.64.0/22'],
1692598123948014096,BOSMDP01,['10.102.20.0/22'],
1692380186879010096,BOSLTP01,['10.110.176.0/22'],
1692381611602008896,BOSNEP01,['10.101.92.0/22'],
1692596749840021096,BOSFRP01,['10.98.0.0/22'],
1692381897843000396,BOSLAP01,['10.107.88.0/22'],
1692382790509006496,BOSFMP01,['10.100.36.0/22'],
1692380824659009396,BOSMFP01,['10.16.160.0/22'],
1692597613949025296,BOSFWP01,['10.97.180.0/22'],
1692811356017006996,KCHSIP01,['10.179.32.0/22'],
1692627633052010496,BWIBAP01,['10.106.44.0/22'],
1692379593351019296,BNAAFP01,['10.33.104.0/22'],
1692382295558002496,BMGCYP01,['10.130.72.0/22'],
1692710036053006596,CAKFLP01,['10.109.252.0/22'],
1692627953290017596,BTRPAP01,['10.33.24.0/22'],
1692380737592013196,BNABRP01,['10.113.60.0/22'],
1692710388467017096,CHASEP01,['10.119.88.0/22'],
1692626111925008696,BOSNWP01,['10.100.188.0/22'],
1692628305643003996,BUFSHP01,['10.110.88.0/22'],
1692381775850011696,BNABNP01,['10.114.132.0/22'],
1692626498196004596,BOSPOP01,['10.16.176.0/22'],
1692626662777024296,BOSRDP01,['10.111.68.0/22'],
1692710671759024396,BTRRIP01,['10.117.44.0/22'],
1692382063524018896,BNACAP01,['10.113.124.0/22'],
1693192854158000196,SYDMCP01,['10.160.248.0/22'],
1676046844550021096,YOWMCP01,['10.135.228.0/22'],
1692374954831003196,BOICYP01,['10.129.100.0/22'],
1689601740419005196,BDLHDP01,['10.104.132.0/22'],
1678459861092021396,AUSNBP01,['10.64.28.0/22'],
1692373382676008896,BOINPP01,['10.138.52.0/22'],
1693240953219017496,YYZDLP01,['10.140.76.0/22'],
1688745246115015196,ATLREP01,['10.127.204.0/22'],
1693245849360017096,HNMSIP01,['10.79.16.0/22'],
1693248269487003196,HNMWIP01,['10.79.12.0/22'],
1692374674551008496,BOIDTP01,['10.137.0.0/22'],
1687540857683007196,STEFIP01,['10.134.216.0/22'],
1692990742905016496,ATLVFP01,['10.38.96.0/22'],
1690563753363020196,BOSWMP01,['10.105.4.0/22'],
1690563342128002896,BNAOPP01,['10.118.36.0/22'],
1693318824047004496,PHLNCP01,['10.18.0.0/22'],
1689950465530008496,BFFFIP01,['10.140.192.0/22'],
1676912230262010196,YVRSAP01,['10.135.236.0/22'],
1690564856864025196,BOSWXP01,['10.111.76.0/22'],
1690552822241023096,BROFIP01,['10.65.212.0/22'],
1687534540660024096,SHRFIP01,['10.141.168.0/22'],
1688137088059013396,VRPFIP01,['10.133.224.0/22'],
1692977215917024796,CHIFTP01,['10.139.76.0/22'],
1676053958174004296,SNADPP01,['10.152.232.0/22'],
1693399833974014996,MPQMCP01,['10.163.148.0/22'],
1692981537614014296,CHSHDP01,['10.124.4.0/22'],
1690564785436025396,BOSRWP01,['10.96.204.0/22'],
1690554360891000196,BOSWOP01,['10.104.28.0/22'],
1690564692715020296,BOSSVP01,['10.17.52.0/22'],
1690563568924021796,BOSWAP01,['10.17.20.0/22'],
1676055571894016396,HOUGPP01,['10.149.132.0/22'],
1692984170796024396,YOWDMP01,['10.140.120.0/22'],
1669344032044006996,SACMCP01,['10.144.168.0/22'],
1689601828056013496,YQRAKP01,['10.140.188.0/22'],
1690555487341010396,BNANSP01,['10.126.0.0/22'],
1692373518325001696,BOIWMP01,['10.137.72.0/22'],
1690563615803023596,BOSWLP01,['10.17.24.0/22'],
1690554065902004996,BTMFIP01,['10.141.144.0/22'],
1689951214015009496,BFFSNP01,['10.141.196.0/22'],
1687541275993000996,GUPFIP01,['10.150.148.0/22'],
1693425536432017096,AUHCYP01,['10.162.180.0/22'],
1693316910156017696,CHSTSP01,['10.126.168.0/22'],
1693317619415017096,CLECIP01,['10.98.248.0/22'],
1690555456314008096,BTRCDP01,['10.33.220.0/22'],
1693317756551002496,NYCTEP01,['10.16.192.0/22'],
1693318592700020396,CLEBWP01,['10.98.176.0/22'],
1692374766449020096,BOIIDP01,['10.129.188.0/22'],
1691329071451016696,BTVDTP01,['10.106.132.0/22'],
1693317453039001396,LAXNBP01,['10.148.140.0/22'],
1693317977307010696,SBARZP01,['10.65.168.0/22'],
1690554699077004196,BTRCYP01,['10.113.196.0/22'],
1693318701275023396,CIDCRP01,['10.138.248.0/22'],
1693317117591024396,CIDCOP01,['10.142.152.0/22'],
1693595245749001196,SGNBRP01,['10.180.60.0/22'],
1693595809986005296,DPSBGP01,['10.163.60.0/22'],
1693595516694016596,DOHRZP01,['10.160.176.0/22'],
1693591503981012396,MESMCP01,['10.165.24.0/22'],
1693831980246020596,SJULUP01,['10.211.72.0/22'],
1684521674807022196,RICDTP01,['10.98.48.0/22'],
1693598500043023996,CHOAKP01,['10.16.212.0/22'],
1692373946769017096,BNAVLP01,['10.123.60.0/22'],
1693598361441020596,CHINPP01,['10.128.156.0/22'],
1693598294485018796,MCOSWP01,['10.117.84.0/22'],
1688749834008024596,ATLPKP01,['10.121.124.0/22'],
1665676138222006196,LAXHWP01,['10.145.232.0/22'],
1693598430818010496,CHIRZP01,['10.140.160.0/22'],
1693598229477009296,HNLRRP01,['10.181.244.0/22'],
1693598667255002496,CHIZSP01,['10.141.100.0/22'],
1693981012112010896,PPSFPP01,['10.177.184.0/22'],
1693949311182019996,CHSMNP01,['10.125.204.0/22'],
1693949253996021196,SANWIP01,['10.77.84.0/22'],
1693947962336013696,CHSCMP01,['10.121.156.0/22'],
1693948133209017196,CHSTMP01,['10.127.80.0/22'],
1683323358393000496,TLHAKP01,['10.123.224.0/22'],
1693948262342024096,CHSMPP01,['10.119.196.0/22'],
1693949176929018796,CHSCSP01,['10.124.0.0/22'],
1693949018251000496,CHSFNP01,['10.124.108.0/22'],
1693948479324016096,CHOWRP01,['10.110.132.0/22'],
1693589965552014696,CLECAP01,['10.100.132.0/22'],
1693591833270003196,CHSTNP01,['10.33.232.0/22'],
1693590853055012796,CLECEP01,['10.109.8.0/22'],
1693591309792016096,CHOFCP01,['10.16.240.0/22'],
1694096463890015796,NYCWFP01,['10.27.12.0/22'],
1693590935021009496,CIDCSP01,['10.141.104.0/22'],
1693591416261015696,CHIMMP01,['10.128.0.0/22'],
1693591612058001396,CHOFIP01,['10.103.68.0/22'],
1693590134652001796,CLEIPP01,['10.110.220.0/22'],
1693591966878013796,CHSTOP01,['10.127.156.0/22'],
1693949457274024396,CHIHPP01,['10.128.192.0/22'],
1693591048742012096,CHIMDP01,['10.133.124.0/22'],
1693591745170022196,CKBCYP01,['10.109.128.0/22'],
1693590527955005196,CIDSHP01,['10.142.84.0/22'],
1691777415044011496,CHAGOP01,['10.33.168.0/22'],
1691170146437004796,CAEFNP01,['10.118.164.0/22'],
1691329181931009996,BUFCYP01,['10.97.196.0/22'],
1691163382182021696,BWIEAP01,['10.16.148.0/22'],
1691162484856006596,BWIBDP01,['10.106.100.0/22'],
1691774073147004496,BMGCFP01,['10.143.148.0/22'],
1691329430950016796,BTVCYP01,['10.105.144.0/22'],
1691773284729021496,BKWCYP01,['10.101.44.0/22'],
1694453626113000996,BOMJWP01,['10.160.12.0/22'],
1691772846819021996,BISCNP01,['10.133.104.0/22'],
1691328215966013596,BTVWBP01,['10.100.12.0/22'],
1691472974915014896,BURSHP01,['10.158.216.0/22'],
1694191218424025296,BOSBBP01,['10.107.32.0/22'],
1692382942508022296,BOSBRP01,['10.99.12.0/22'],
1694191477735000596,YAMDSP01,['10.140.124.0/22'],
1692390265995002496,BOSAKP01,['10.110.124.0/22'],
1694520849049025596,JAXDEP01,['10.38.20.0/22'],
1691779123824003496,BHMDWP01,['10.118.240.0/22'],
1694192505788022696,YYCDCP01,['10.134.16.0/22'],
1692029332506000096,BHMFPP01,['10.115.132.0/22'],
1691949721458006696,BHMBBP01,['10.121.16.0/22'],
1694545217444014896,BLRJWP01,['10.167.44.0/22'],
1694546581689021796,HANJWP01,['10.167.60.0/22'],
1692028866575003896,BHMFCP01,['10.33.164.0/22'],
1694442569074016396,CHATFP01,['10.123.36.0/22'],
1694444523642022896,CHSCNP01,['10.117.140.0/22'],
1694441759093020696,CHATVP01,['10.127.160.0/22'],
1694443370624010696,BGMVSP01,['10.101.140.0/22'],
1694442141775012996,CHIOTP01,['10.128.196.0/22'],
1694443514180017596,BHMHOP01,['10.113.116.0/22'],
1694444658574012496,DALIWP01,['10.74.140.0/22'],
1694444862765003796,MLUCYP01,['10.117.20.0/22'],
1694443069050016496,CHIRKP01,['10.142.60.0/22'],
1694444249700017696,BHMGDP01,['10.122.236.0/22'],
1694442253341019896,CHIOXP01,['10.143.172.0/22'],
1694444392774010396,CHIGVP01,['10.128.188.0/22'],
1694442438603013396,CHIFNP01,['10.133.248.0/22'],
1694443247211022696,CHISCP01,['10.132.52.0/22'],
1694694928638004196,WASXRP01,['10.111.216.0/22'],
1694537877246013096,WCOTSP01,['10.159.108.0/22'],
1694689571538015596,SDQMCP01,['10.179.92.0/22'],
1694691627516011496,LEXTGP01,['10.58.212.0/22'],
1694535627249013096,YYCCRP01,['10.140.248.0/22'],
1694537602647007296,YWGRIP01,['10.49.4.0/22'],
1694538400542005396,WCOCYP01,['10.145.216.0/22'],
1694537758759023396,CHIFSP01,['10.128.68.0/22'],
1694535762463004396,CHIXSP01,['10.141.108.0/22'],
1694536746768005896,WGOFIP01,['10.104.44.0/22'],
1694535888991008396,WJFRIP01,['10.148.84.0/22'],
1694537348093013996,WCTNWP01,['10.64.112.0/22'],
1676052296547010096,YYZMSP01,['10.135.76.0/22'],
1694789868691001896,TPATTP01,['10.117.248.0/22'],
1693317017957011296,CHIRLP01,['10.132.240.0/22'],
1695051303011020996,JEDMRP01,['10.249.100.0/22'],
1669999387992013996,YYZMKP01,['10.136.40.0/22'],
1694790542130022496,YYZMDP01,['10.141.236.0/22'],
1694790058986014696,YYZSBP01,['10.140.252.0/22'],
1694789450252015096,CLEABP01,['10.100.164.0/22'],
1676912077354021396,YYZRIP01,['10.132.232.0/22'],
1694789963768002996,UCADEP01,['10.16.208.0/22'],
1695056233832023196,WASWCP01,['10.98.32.0/22'],
1684515742301018996,MOBRVP01,['10.116.64.0/22'],
1695057483978003096,WASCLP01,['10.17.188.0/22'],
1695058327439015196,TULDTP01,['10.152.116.0/22'],
1694790391199023296,YQRFIP01,['10.141.160.0/22'],
1694789704321016396,YXSCYP01,['10.143.168.0/22'],
1694790635983001496,YYZMXP01,['10.48.124.0/22'],
1695039724161005996,YNGFSP01,['10.105.104.0/22'],
1695045235541008896,WASSPP01,['10.99.228.0/22'],
1694800301111016696,YYZFVP01,['10.56.16.0/22'],
1695131074094016096,FLLAAP01,['10.39.4.0/22'],
1695039979697010896,YHMBUP01,['10.48.116.0/22'],
1695126627789016896,SDQCDP01,['10.211.92.0/22'],
1695040820665024196,VCTCYP01,['10.158.72.0/22'],
1694800770541008896,YYZDAP01,['10.142.12.0/22'],
1694801131513014896,YYCKKP01,['10.140.212.0/22'],
1694435787601013596,IMTTSP01,['10.50.12.0/22'],
1695041088944006296,VISVTP01,['10.155.24.0/22'],
1695045731154003496,WASRRP01,['10.101.192.0/22'],
1694610118527001596,OKCNTP01,['10.71.180.0/22'],
1695039402683000296,YEGFIP01,['10.141.64.0/22'],
1695044604179000496,VCTCUP01,['10.64.92.0/22'],
1694787852173021196,VPSFCP01,['10.33.188.0/22'],
1694789015342008096,WASSSP01,['10.99.140.0/22'],
1692381138483016996,BOSDTP01,['10.96.48.0/22'],
1695218889771012396,JKTTXP01,['10.238.132.0/22'],
1695220942805016896,TULCYP01,['10.147.104.0/22'],
1694788805316001196,WASRDP01,['10.74.20.0/22'],
1695223984827001296,VPSSHP01,['10.126.172.0/22'],
1694786017432022096,YULBDP01,['10.141.12.0/22'],
1694780162469001096,YYZDEP01,['10.48.80.0/22'],
1694788120350017596,WASTOP01,['10.100.32.0/22'],
1694780375840007196,YXURIP01,['10.130.228.0/22'],
1694788506459004996,VPSCFP01,['10.116.184.0/22'],
1694786855069016196,YVRAKP01,['10.131.144.0/22'],
1695243468048022396,SDQJWP01,"['10.180.12.0/22', '10.180.12.0/25', '10.180.14.128/27']",
1695234473995023096,VPSFIP01,['10.119.232.0/22'],
1695240336788008096,YULACP01,['10.143.40.0/22'],
1695217378960016896,YYTDSP01,['10.141.52.0/22'],
1695302824759024296,TPAYRP01,['10.127.116.0/22'],
1695234601608002896,WASUSP01,['10.107.152.0/22'],
1695233815171017396,WCOLLP01,['10.144.80.0/22'],
1695217536391020596,WASPSP01,['10.105.36.0/22'],
1692597204235023596,BOSFTP01,['10.97.184.0/22'],
1695234717789020696,VPSDFP01,['10.119.148.0/22'],
1695217727020012296,YYCCSP01,['10.140.244.0/22'],
1695234097474016496,UOXBVP01,['10.33.52.0/22'],
1695217858522004396,WASXFP01,['10.111.92.0/22'],
1688758236274013196,ABINEP01,['10.159.84.0/22'],
1695234373737019596,YKAFIP01,['10.135.140.0/22'],
1695233550057003796,YOWFAP01,['10.142.180.0/22'],
1695371320804011196,BKKOXP01,['10.179.20.0/22'],
1695417271579007596,GCMGCP01,['10.162.176.0/22'],
1695398645413016396,PITHWP01,['10.105.168.0/22'],
1695397642946002496,PBICYP01,['10.114.232.0/22'],
1695394791819009096,TOLTFP01,['10.102.68.0/22'],
1695398017715017796,RICAPP01,['10.100.92.0/22'],
1695397717187025196,RWIRIP01,['10.116.88.0/22'],
1695397463339005196,SBYCYP01,['10.106.40.0/22'],
1695398779364005496,ATLPLP01,['10.43.212.0/22'],
1695398880556009496,OKCNOP01,['10.156.8.0/22'],
1695397518816019996,SCRCYP01,['10.98.224.0/22'],
1695398465204020396,RNOFIP01,['10.148.44.0/22'],
1695397785081003296,RWICYP01,['10.115.240.0/22'],
1695397580278016696,SBYRIP01,['10.106.140.0/22'],
1695398963737000596,MKGNSP01,['10.136.124.0/22'],
1695398574216011596,PVDAPP01,['10.105.68.0/22'],
1695719380733011496,HKTCPP01,['10.179.8.0/22'],
1695403510806008096,CMHCDP01,['10.110.36.0/22'],
1695401966918018096,MCOCAP01,['10.127.92.0/22'],
1692380515928013296,YQBDRP01,['10.140.176.0/22'],
1695398866466016696,YULMDP01,['10.141.8.0/22'],
1695404007185024296,WGOSHP01,['10.25.68.0/22'],
1695729863716011796,HOUUPP01,['10.71.4.0/22'],
1695402272733025496,GSPGDP01,['10.123.204.0/22'],
1695405504274015396,YQRRIP01,['10.141.16.0/22'],
1695399222929017296,YULFDP01,['10.48.120.0/22'],
1695639939585004696,MKEMSP01,['10.50.52.0/22'],
1695404369621006096,DSMBRP01,['10.133.228.0/22'],
1695402675625005696,GRRRWP01,['10.129.156.0/22'],
1695399555917019496,LEXNWP01,['10.138.124.0/22'],
1695754366964004096,RIOSIP01,['10.46.104.0/22'],
1695404989599001096,YXETSP01,['10.141.200.0/22'],
1695401446344010196,GPTCYP01,['10.122.8.0/22'],
1695406648637014596,YQRDRP01,['10.141.48.0/22'],
1695484693603008096,VLDFVP01,['10.121.28.0/22'],
1695822919909021096,KULWIP01,['10.238.96.0/22'],
1695483656861020596,VKSCYP01,['10.122.188.0/22'],
1695484808483009996,YQGTSP01,['10.141.92.0/22'],
1695484332709018696,YULBCP01,['10.56.204.0/22'],
1695636660704016196,PITCSP01,['10.27.84.0/22'],
1695640940710016296,PITCPP01,['10.27.80.0/22'],
1695484442037007696,WCTCYP01,['10.156.224.0/22'],
1695640203335010196,OKCRNP01,['10.69.132.0/22'],
1695483045471024896,TVCCYP01,['10.132.120.0/22'],
1694785471522002596,VLDCYP01,['10.120.216.0/22'],
1695484924951005296,YKDTSP01,['10.129.240.0/22'],
1695483248237002596,YQLFIP01,['10.131.132.0/22'],
1695407258881013696,WASPGP01,['10.110.100.0/22'],
1695406855487006396,TYSCKP01,['10.120.116.0/22'],
1695403112469017196,YOWTSP01,['10.137.40.0/22'],
1695402764557014396,YQBCQP01,['10.141.140.0/22'],
1695909245470019496,MHTTXP01,['10.27.92.0/22'],
1695403198402010796,WASOXP01,['10.74.84.0/22'],
1695406948787013796,TULWEP01,['10.64.164.0/22'],
1695407340689018796,VBORLP01,['10.132.124.0/22'],
1695407058904017196,YHZDMP01,['10.142.36.0/22'],
1695402933819005696,VBOFIP01,['10.143.52.0/22'],
1694779888705020696,YYZAPP01,['10.132.212.0/22'],
1695403289607022496,WASNYP01,['10.106.12.0/22'],
1695403045176013796,WASPMP01,['10.103.60.0/22'],
1695406776357015496,YHMCYP01,['10.137.24.0/22'],
1695403104723017796,ILMCYP01,['10.114.0.0/22'],
1695407160550013496,TYSCPP01,['10.126.28.0/22'],
1695750278118002996,BNAGOP01,"['10.72.0.0/16', '10.127.32.0/20', '10.127.16.0/20']",
1696015003099012096,SALCYP01,['10.163.88.0/22'],
1696266823281014196,MAACYP01,['10.162.104.0/22'],
1696015086016013596,SJUSIP01,['10.46.28.0/22'],
1696015354856007396,PTYMJP01,['10.45.72.0/22'],
1696209398173020096,WASFDP01,['10.96.12.0/22'],
1696208704132020496,TYSDTP01,['10.34.32.0/22'],
1696209216901009496,TXKTSP01,['10.150.28.0/22'],
1696209263102012296,VPSWBP01,['10.124.196.0/22'],
1696006093069020496,RICTOP01,['10.27.48.0/22'],
1696208982568009196,VBOCGP01,['10.130.40.0/22'],
1696208754189025196,WASFCP01,['10.108.136.0/22'],
1696209305697014096,TXKFIP01,['10.156.160.0/22'],
1696209074017018196,YOWCYP01,['10.131.12.0/22'],
1696006437963010596,PHXODP01,['10.71.20.0/22'],
1696209132816003096,VBOBLP01,['10.142.164.0/22'],
1696208873154025096,WASFBP01,['10.96.0.0/22'],
1696209352749009096,YNGCYP01,['10.102.28.0/22'],
1696011183784001996,TYSORP01,['10.33.208.0/22'],
1696059309504004296,WASRIP01,['10.101.188.0/22'],
1696058928740002896,UCAFIP01,['10.110.112.0/22'],
1696056476795005196,WASFAP01,['10.16.236.0/22'],
1696057931117010196,TYRSOP01,['10.73.108.0/22'],
1696350042269007596,YQGFSP01,['10.59.172.0/22'],
1696059154437025096,UOXCYP01,['10.125.144.0/22'],
1696058222819004396,WASSFP01,['10.105.72.0/22'],
1696056627130018396,TYSKEP01,['10.119.152.0/22'],
1696058540642017496,TYRCYP01,['10.157.80.0/22'],
1696059801584009296,YEGTSP01,['10.141.208.0/22'],
1696057440358021996,WASDKP01,['10.105.48.0/22'],
1692976367209003296,YULDBP01,['10.140.180.0/22'],
1696250939161008696,YKFDWP01,['10.140.84.0/22'],
1696006768777004696,DENROP01,['10.59.28.0/22'],
1683311323992019796,NYCTFP01,['10.30.84.0/22'],
1674115893092015096,SJUPRP01,['10.118.116.0/22'],
1696621084832002596,SJURZP01,['10.120.236.0/22'],
1693948425262009396,CHSMTP01,['10.125.216.0/22'],
1696608116352008896,BOSLWP01,['10.96.40.0/22'],
1691950134152019296,BGRRIP01,['10.110.56.0/22'],
1693598549804004096,CHIWKP01,['10.128.200.0/22'],
1691328946814022896,BTVWLP01,['10.98.204.0/22'],
1694191814204001196,SNAWIP01,['10.76.156.0/22'],
1695635506536005796,FATFNP01,['10.71.128.0/22'],
1691764451552009396,CDCCYP01,['10.65.224.0/22'],
1687538070518008896,PUWFIP01,['10.139.136.0/22'],
1696856674620005096,TTNETP01,['10.96.44.0/22'],
1694537502306020196,WASVYP01,['10.107.156.0/22'],
1690563481237015296,BNASNP01,['10.34.12.0/22'],
1693317314477005296,CLEAVP01,['10.104.40.0/22'],
1696947775473006796,EYWAWP01,['10.38.192.0/22'],
1692017675887017896,BNAACP01,['10.34.8.0/22'],
1697014084105020496,TTNCYP01,['10.102.72.0/22'],
1697012522323017496,TOLGPP01,['10.16.16.0/22'],
1696605535374000796,TPAWSP01,['10.116.208.0/22'],
1697009048180000596,SHVSBP01,['10.123.172.0/22'],
1697038653606004096,YYZXRP01,"['10.142.144.0/22', '10.142.148.0/22']",
1697040919850025096,SJCCNP01,['10.71.196.0/22'],
1697038574563018696,FLOALP01,['10.38.16.0/22'],
1697012744162022196,TOLNOP01,['10.111.88.0/22'],
1696005098414000396,ONTBAP01,['10.71.52.0/22'],
1697009350325001896,SHVRBP01,['10.125.160.0/22'],
1696605616316012096,TPABRP01,['10.114.20.0/22'],
1696005360806022196,ONTTBP01,['10.71.56.0/22'],
1697012947111025396,TOLTOP01,['10.17.48.0/22'],
1697014601607001596,TOLCRP01,['10.99.52.0/22'],
1697012308076017396,SFOUWP01,['10.76.244.0/22'],
1697045043822007596,RICDEP01,['10.16.28.0/22'],
1697045380141012396,SYRVRP01,['10.107.144.0/22'],
1697038770475019496,MELWIP01,['10.238.44.0/22'],
1697044874103025096,WASJWP01,['10.98.24.0/22'],
1696606138847016796,TLHECP01,['10.112.104.0/22'],
1697045145331013996,TUPCYP01,['10.116.116.0/22'],
1696606287036012596,TLHDTP01,['10.121.4.0/22'],
1696606413962024696,STCWPP01,['10.143.92.0/22'],
1697129455607006596,WASGEP01,['10.104.36.0/22'],
1697045558157006796,NYCRTP01,['10.104.76.0/22'],
1697120776444025496,MDELGP01,['10.211.80.0/22'],
1697138731947003296,STLDWP01,['10.131.76.0/22'],
1661553035638014896,MKTFIP01,['10.134.188.0/22'],
1697142341834004596,GCMRZP01,"['10.44.228.0/22', '10.44.232.0/22', '10.162.156.0/22']",
1697208556689000696,NANTIP01,"['10.238.8.0/22', '10.238.11.0/24', '10.238.10.0/24', '10.238.9.0/24', '10.238.8.0/24']",
1697226576136009496,MEXISP01,['10.47.24.0/22'],
1697440300695013396,EJHXRP01,['10.179.240.0/21'],
1697213216008021596,SPAWEP01,['10.119.164.0/22'],
1697205086753014896,TTNRIP01,['10.104.252.0/22'],
1697206802709016296,SRQRIP01,['10.112.172.0/22'],
1697212923894000696,SRQCYP01,['10.115.196.0/22'],
1697213943003011596,SPARIP01,['10.117.116.0/22'],
